7749.0
12408.0
18090.0
24804.0
32571.0
41352.0
51165.0
62040.0
73920.0
86832.0
100815.0
115794.0
131805.0
148896.0
166974.0
186084.0
206283.0
227460.0
249669.0
272976.0
297252.0
322560.0
348975.0
376350.0
404757.0
434280.0
464754.0
496260.0
528891.0
562464.0
597069.0
632808.0
669480.0
707184.0
746031.0
785802.0
826605.0
868560.0
911430.0
