6494.3
10758.85
15996.99
22218.85
29432.27
37551.57
46752.21
56873.07
67955.04
79952.37
93026.16
106952.31
121919.4
137822.97
155036.73
172837.61
191719.0
211627.71
232457.45
254219.89
276972.36
300717.65
325275.91
351055.29
377567.99
405298.51
433876.5
463425.41
493973.65
525444.99
558923.86
592389.35
626665.11
662133.91
698509.37
735925.59
774244.75
813829.07
854135.22
